July 9, 2018
3:16 PM
Hot Liquid Setpoint (°C):
0
Cold Liquid Setpoint (°C):
0
Hot Liquid Flowrate (LPM): 
0.0
Cold Liquid Flowrate (LPM):
0.0
Mean Pressure Setpoint (kPa):
0
Load Torque Setpoint (Nm):
0.0
Teknic Motor Setpoint (RPM):
0
Units are (°C).


TC_time        	TC_0	TC_1	TC_2	TC_3	TC_4	TC_5	TC_6	TC_7	TC_8	TC_9	TC_10	TC_11	TC_12	TC_13	TC_14	TC_15
8197.293093	-18.199	-21.012	-26.270	-27.393	-30.592	-32.565	-33.784	-31.822	-31.149	-29.650	-29.033	-23.319	-19.699	-15.519	-10.704	-5.541
8197.294094	-35.061	-32.629	-32.576	-28.299	-26.103	-22.722	-18.681	-11.660	-6.098	-0.020	4.969	14.536	21.783	29.219	36.894	44.533
8197.295077	-17.832	-10.480	-5.660	2.924	9.253	16.415	23.879	33.815	42.009	50.377	57.308	68.228	76.530	84.611	92.523	99.999
8197.296079	30.822	41.050	48.494	59.157	67.235	75.675	83.969	94.206	102.341	110.214	116.270	125.786	132.354	138.313	143.724	148.344
8197.297071	92.540	102.600	109.543	119.173	125.878	132.522	138.622	146.245	151.440	156.029	158.492	164.077	166.468	168.004	168.780	168.582
8197.298075	144.270	151.309	154.934	160.891	163.655	166.087	167.734	170.685	171.042	170.650	168.029	168.455	165.658	162.011	157.646	152.387
8197.299071	167.836	170.221	169.064	170.130	167.942	165.388	162.055	160.070	155.566	150.425	143.193	139.205	132.191	124.564	116.482	107.790
8197.300074	157.723	155.188	149.213	145.616	138.931	132.090	124.705	118.953	110.955	102.634	92.530	86.091	76.949	67.574	58.136	48.487
8197.301067	115.254	109.145	99.885	93.396	84.141	75.116	65.941	58.870	49.924	41.086	30.843	24.873	16.548	8.438	0.721	-6.761
8197.302091	52.421	45.510	35.798	29.443	20.684	12.642	4.922	-0.107	-6.633	-12.646	-19.703	-21.790	-25.966	-29.535	-32.345	-34.603
8197.303057	-1.504	-6.079	-13.230	-16.424	-21.764	-25.971	-29.495	-29.896	-31.595	-32.466	-34.203	-30.751	-29.341	-27.282	-24.477	-21.186
8197.304056	-33.457	-32.739	-34.397	-31.798	-31.253	-29.469	-26.960	-21.371	-17.156	-12.252	-8.366	0.244	6.612	13.293	20.345	27.489
8197.305049	-24.188	-17.764	-13.810	-5.901	-0.284	6.256	13.185	22.698	30.538	38.641	45.382	56.235	64.534	72.699	80.778	88.503
8197.306056	20.830	30.763	37.967	48.494	56.494	64.939	73.313	83.716	92.080	100.255	106.675	116.636	123.705	130.224	136.254	141.544
8197.307046	81.438	91.759	99.024	109.062	116.234	123.414	130.115	138.402	144.313	149.668	152.942	159.382	162.658	165.109	166.819	167.571
8197.308043	133.730	141.722	146.361	153.399	157.294	160.903	163.766	167.963	169.583	170.467	169.122	170.816	169.269	166.848	163.673	159.562
8197.309049	165.237	168.781	168.792	171.029	170.004	168.600	166.392	165.500	162.050	157.917	151.642	148.544	142.358	135.489	128.088	120.000
8197.310041	161.998	160.274	155.075	152.209	146.212	140.006	133.201	127.964	120.424	112.494	102.720	96.522	87.561	78.294	68.889	59.197
8197.311036	124.851	119.214	110.366	104.203	95.210	86.369	77.300	70.239	61.234	52.255	41.800	35.498	26.781	18.197	9.923	1.803
8197.312032	67.595	60.564	50.651	43.948	34.759	26.170	17.793	11.970	4.566	-2.348	-10.436	-13.724	-19.154	-24.041	-28.224	-31.900
8197.313034	7.581	2.338	-5.457	-9.472	-15.691	-20.840	-25.353	-26.795	-29.559	-31.516	-34.353	-31.997	-31.671	-30.673	-28.894	-26.588
8197.314032	-30.630	-30.994	-33.744	-32.247	-32.798	-32.093	-30.635	-26.048	-22.801	-18.811	-15.785	-7.852	-2.159	3.885	10.397	17.082
8197.315027	-28.708	-23.181	-20.093	-12.956	-8.007	-2.091	4.245	13.276	20.697	28.459	34.927	45.618	53.813	61.952	70.083	77.935
8197.316051	3.948	13.094	19.608	29.639	37.248	45.452	53.729	64.200	72.748	81.243	88.104	98.667	106.442	113.788	120.759	127.100
8197.317019	58.100	68.643	76.255	86.832	94.671	102.672	110.339	119.741	126.886	133.598	138.339	146.361	151.306	155.506	159.037	161.666
8197.318021	120.136	129.043	134.677	142.799	147.849	152.680	156.825	162.355	165.349	167.636	167.715	170.845	170.733	169.736	167.964	165.226
8197.318557	142.206	149.454	153.299	159.489	162.496	165.179	167.084	170.298	170.920	170.794	168.438	169.127	166.586	163.191	159.068	154.041
8197.319562	167.500	170.096	169.152	170.431	168.453	166.106	162.974	161.183	156.865	151.901	144.837	141.003	134.132	126.634	118.666	110.074
8197.320560	158.003	155.513	149.583	146.028	139.382	132.576	125.223	119.499	111.526	103.226	93.139	86.711	77.578	68.206	58.768	49.114
8197.321559	115.805	109.719	100.479	94.006	84.763	75.745	66.573	59.500	50.548	41.699	31.442	25.450	17.101	8.962	1.211	-6.305
8197.322549	56.204	49.245	39.465	33.004	24.120	15.923	8.021	2.775	-3.971	-10.232	-17.573	-19.974	-24.474	-28.382	-31.543	-34.162
8197.323550	-1.023	-5.632	-12.825	-16.067	-21.458	-25.719	-29.299	-29.759	-31.519	-32.451	-34.249	-30.857	-29.507	-27.506	-24.756	-21.518
8197.324545	-33.211	-32.615	-34.395	-31.918	-31.494	-29.828	-27.434	-21.954	-17.843	-13.036	-9.240	-0.693	5.594	12.212	19.209	26.307
8197.325542	-23.887	-17.412	-13.409	-5.459	0.192	6.770	13.731	23.269	31.131	39.251	46.005	56.864	65.167	73.330	81.403	89.118
8197.326541	19.114	28.985	36.136	46.629	54.606	63.041	71.420	81.843	90.238	98.457	104.933	114.964	122.113	128.724	134.855	140.257
8197.327538	80.189	90.533	97.828	107.905	115.123	122.358	129.121	137.477	143.462	148.899	152.259	158.791	162.163	164.713	166.526	167.383
8197.328534	134.667	142.584	147.144	154.095	157.900	161.414	164.178	168.272	169.789	170.566	169.115	170.703	169.051	166.526	163.249	159.039
8197.329536	163.845	167.802	168.234	170.896	170.297	169.316	167.528	167.045	163.994	160.246	154.340	151.590	145.731	139.166	132.043	124.205
8197.330533	164.911	163.933	159.457	157.279	151.935	146.342	140.105	135.384	128.310	120.792	111.378	105.466	96.739	87.642	78.342	68.692
8197.331531	132.782	127.637	119.230	113.437	104.759	96.166	87.276	80.313	71.345	62.330	51.777	45.274	36.300	27.385	18.706	10.110
8197.332529	87.640	80.746	70.862	63.998	54.536	45.521	36.568	29.984	21.703	13.749	4.571	-0.020	-6.814	-13.257	-19.108	-24.537
8197.333532	26.656	20.425	11.529	6.254	-1.278	-7.925	-14.114	-17.368	-22.010	-25.921	-30.762	-30.473	-32.219	-33.290	-33.555	-33.248
8197.334515	-20.670	-23.118	-27.997	-28.718	-31.507	-33.059	-33.851	-31.461	-30.365	-28.450	-27.428	-21.333	-17.344	-12.817	-7.685	-2.256
8197.335518	-34.690	-31.529	-30.755	-25.787	-22.917	-18.893	-14.245	-6.678	-0.656	5.881	11.287	21.190	28.735	36.413	44.275	52.045
8197.336515	-8.454	-0.196	5.489	14.856	21.886	29.637	37.583	47.871	56.331	64.858	71.855	82.701	90.849	98.676	106.235	113.263
8197.337510	46.151	56.637	64.255	74.946	82.964	91.230	99.240	109.072	116.711	123.990	129.361	138.085	143.786	148.795	153.183	156.711
8197.338507	106.211	115.799	122.193	131.174	137.155	142.995	148.218	154.891	159.078	162.603	163.958	168.391	169.600	169.933	169.489	168.068
8197.339510	152.459	158.525	161.129	166.018	167.680	168.978	169.472	171.257	170.443	168.885	165.110	164.405	160.504	155.792	150.406	144.176
8197.340501	168.585	169.746	167.368	167.227	163.852	160.141	155.689	152.633	147.109	141.009	132.881	128.079	120.323	112.035	103.378	94.201
8197.341504	147.800	143.951	136.737	131.997	124.258	116.466	108.239	101.772	93.168	84.363	73.887	67.245	58.008	48.671	39.407	30.068
8197.342495	97.372	90.670	80.922	74.106	64.634	55.535	46.424	39.590	30.999	22.660	13.037	7.895	0.498	-6.542	-13.125	-19.351
8197.343502	36.880	30.301	21.003	15.219	7.114	-0.153	-6.989	-11.040	-16.534	-21.349	-27.128	-27.835	-30.593	-32.695	-34.001	-34.732
8197.344490	-13.968	-17.333	-23.165	-24.902	-28.732	-31.357	-33.243	-31.953	-31.951	-31.113	-31.148	-26.050	-23.028	-19.417	-15.133	-10.448
8197.345489	-35.061	-32.752	-32.820	-28.660	-26.578	-23.307	-19.371	-12.446	-6.970	-0.957	3.949	13.455	20.648	28.038	35.678	43.290
8197.346486	-14.370	-6.621	-1.458	7.445	14.069	21.483	29.156	39.251	47.571	56.022	63.000	73.911	82.173	90.175	97.967	105.287
8197.347485	36.880	47.236	54.774	65.473	73.551	81.946	90.150	100.247	108.206	115.863	121.665	130.884	137.123	142.718	147.736	151.933
8197.348550	100.945	110.736	117.362	126.614	132.894	139.064	144.644	151.701	156.294	160.246	162.043	166.934	168.610	169.418	169.453	168.510
8197.349488	143.863	150.945	154.614	160.617	163.431	165.912	167.612	170.615	171.025	170.687	168.119	168.597	165.851	162.254	157.937	152.724
8197.350476	168.112	170.284	168.914	169.768	167.371	164.612	161.080	158.902	154.214	148.899	141.503	137.365	130.212	122.460	114.268	105.481
8197.351475	155.975	153.164	146.927	143.086	136.174	129.124	121.552	115.636	107.497	99.057	88.857	82.354	73.170	63.779	54.352	44.741
8197.352475	107.940	101.547	92.047	85.384	76.001	66.907	57.720	50.709	41.873	33.205	23.182	17.520	9.546	1.845	-5.393	-12.421
8197.353471	46.151	39.348	29.776	23.624	15.101	7.345	-0.045	-4.675	-10.838	-16.397	-22.959	-24.509	-28.129	-31.121	-33.336	-34.986
8197.354471	-8.454	-12.427	-18.903	-21.338	-25.886	-29.262	-31.921	-31.423	-32.215	-32.169	-32.989	-28.642	-26.355	-23.447	-19.830	-15.768
8197.355464	-34.566	-33.115	-34.038	-30.711	-29.447	-26.964	-23.781	-17.558	-12.736	-7.273	-2.889	6.136	12.912	19.949	27.300	34.689
8197.357456	33.231	43.515	51.000	61.682	69.763	78.189	86.451	96.636	104.703	112.494	118.452	127.852	134.291	140.108	145.364	149.817
8197.358459	94.965	104.954	111.812	121.340	127.928	134.442	140.398	147.864	152.891	157.300	159.577	164.966	167.154	168.484	169.049	168.638
8197.359459	145.076	152.030	155.565	161.427	164.094	166.424	167.968	170.814	171.064	170.566	167.839	168.161	165.261	161.515	157.054	151.703
8197.360448	168.112	170.284	168.914	169.768	167.371	164.612	161.080	158.902	154.214	148.899	141.503	137.365	130.212	122.460	114.268	105.481
8197.361451	156.275	153.509	147.316	143.515	136.640	129.624	122.082	116.193	108.077	99.656	89.471	82.978	73.801	64.411	54.982	45.363
8197.362448	113.035	106.834	97.494	90.946	81.646	72.594	63.409	56.351	47.433	38.641	28.460	22.578	14.356	6.366	-1.201	-8.556
8197.363443	49.907	43.034	33.375	27.096	18.428	10.497	2.905	-1.959	-8.351	-14.188	-21.050	-22.925	-26.880	-30.220	-32.793	-34.810
8197.364443	-5.740	-9.971	-16.728	-19.473	-24.343	-28.056	-31.065	-30.929	-32.086	-32.407	-33.592	-29.601	-27.661	-25.088	-21.791	-18.031
8197.365442	-34.181	-33.035	-34.265	-31.240	-30.274	-28.080	-25.174	-19.212	-14.639	-9.402	-5.215	3.636	10.247	17.142	24.374	31.667
8197.366433	-23.274	-16.697	-12.598	-4.568	1.158	7.806	14.828	24.416	32.320	40.473	47.252	58.124	66.431	74.590	82.650	90.344
8197.367433	21.405	31.359	38.579	49.117	57.125	65.571	73.944	84.339	92.692	100.851	107.253	117.190	124.231	130.720	136.715	141.967
8197.368432	82.684	92.982	100.215	110.212	117.337	124.462	131.100	139.317	145.151	150.425	153.612	159.959	163.139	165.490	167.097	167.744
8197.369427	136.511	144.276	148.673	155.450	159.071	162.392	164.957	168.846	170.154	170.719	169.055	170.431	168.568	165.836	162.357	157.951
8197.370420	166.645	169.664	169.145	170.850	169.294	167.364	164.639	163.243	159.305	154.704	147.984	144.468	137.893	130.665	122.939	114.560
8197.371424	159.861	157.702	152.087	148.827	142.458	135.908	128.787	123.268	115.476	107.328	97.369	91.032	81.965	72.629	63.195	53.514
8197.372425	118.527	112.565	103.431	97.040	87.862	78.887	69.735	62.656	53.679	44.781	34.455	28.362	19.895	11.615	3.700	-3.990
8197.373417	60.631	53.631	43.786	37.218	28.202	19.840	11.740	6.258	-0.759	-7.273	-14.927	-17.683	-22.553	-26.849	-30.413	-33.449
8197.374411	2.931	-1.971	-9.465	-13.085	-18.876	-23.562	-27.588	-28.515	-30.752	-32.169	-34.457	-31.551	-30.680	-29.146	-26.848	-24.041
8197.375411	-31.553	-31.620	-34.068	-32.265	-32.511	-31.503	-29.749	-24.878	-21.356	-17.105	-13.830	-5.685	0.179	6.423	13.095	19.919
8197.376403	-26.187	-20.126	-16.520	-8.914	-3.546	2.722	9.425	18.751	26.430	34.404	41.045	51.843	60.111	68.277	76.388	84.177
8197.377405	17.978	27.806	34.921	45.390	53.349	61.776	70.157	80.592	89.006	97.252	103.764	113.841	121.041	127.712	133.910	139.385
8197.378409	78.311	88.687	96.024	106.158	113.444	120.758	127.611	136.070	142.166	147.723	151.212	157.880	161.395	164.093	166.059	167.072
8197.379398	133.257	141.286	145.965	153.045	156.986	160.643	163.555	167.802	169.475	170.411	169.119	170.867	169.373	167.004	163.880	159.818
8197.380400	164.215	168.069	168.396	170.952	170.247	169.160	167.266	166.681	163.529	159.684	153.685	150.847	144.905	138.262	131.069	123.167
8197.381397	163.060	161.582	156.621	153.980	148.196	142.189	135.568	130.496	123.105	115.306	105.644	99.534	90.644	81.425	72.048	62.362
8197.382442	129.387	124.019	115.410	109.446	100.621	91.910	82.932	75.916	66.922	57.912	47.391	40.966	32.093	23.313	14.801	6.402
8197.383396	77.684	70.680	60.739	53.913	44.545	35.700	26.991	20.744	12.860	5.376	-3.255	-7.234	-13.417	-19.118	-24.162	-28.738
8197.384383	19.684	13.758	5.203	0.343	-6.746	-12.931	-18.565	-21.207	-25.209	-28.450	-32.600	-31.589	-32.606	-32.943	-32.476	-31.447
8197.385383	-25.354	-26.985	-31.026	-30.863	-32.755	-33.394	-33.267	-29.969	-27.980	-25.197	-23.331	-16.451	-11.709	-6.493	-0.779	5.191
8197.386378	-32.371	-27.910	-25.859	-19.687	-15.649	-10.531	-4.884	3.484	10.321	17.588	23.634	34.029	41.994	49.990	58.066	65.950
8197.387380	0.928	9.886	16.228	26.126	33.622	41.742	49.962	60.411	68.959	77.480	84.392	95.039	102.918	110.393	117.517	124.033
8197.388371	61.897	72.434	80.018	90.536	98.295	106.191	113.726	122.972	129.940	136.455	140.978	148.762	153.452	157.384	160.631	162.965
8197.389375	115.805	124.948	130.842	139.255	144.619	149.787	154.289	160.197	163.582	166.273	166.767	170.317	170.631	170.059	168.712	166.391
8197.390369	157.154	162.512	164.380	168.508	169.392	169.900	169.597	170.583	168.976	166.636	162.094	160.645	156.028	150.631	144.596	137.758
8197.391372	167.500	167.552	164.081	162.872	158.460	153.750	148.345	144.392	138.028	131.151	122.310	116.883	108.570	99.806	90.757	81.272
8197.392361	140.504	135.953	128.088	122.767	114.503	106.255	97.642	90.873	82.034	73.072	62.507	55.886	46.733	37.561	28.547	19.538
8197.393369	87.024	80.120	70.230	63.366	53.907	44.900	35.960	29.395	21.136	13.209	4.062	-0.486	-7.250	-13.650	-19.452	-24.829
8197.394356	24.892	18.733	9.918	4.742	-2.675	-9.218	-15.274	-18.378	-22.863	-26.609	-31.279	-30.810	-32.375	-33.263	-33.344	-32.855
8197.395355	-22.325	-24.506	-29.110	-29.539	-32.032	-33.281	-33.766	-31.072	-29.676	-27.468	-26.161	-19.799	-15.553	-10.787	-5.443	0.151
8197.396353	-34.181	-30.600	-29.412	-24.052	-20.800	-16.415	-11.429	-3.579	2.698	9.489	15.116	25.193	32.890	40.687	48.634	56.458
8197.397352	-4.814	3.716	9.681	19.276	26.508	34.423	42.496	52.864	61.375	69.915	76.894	87.675	95.730	103.431	110.829	117.666
8197.398345	52.421	62.951	70.581	81.226	89.164	97.305	105.147	114.766	122.157	129.150	134.200	142.565	147.877	152.470	156.414	159.475
8197.399353	102.713	112.439	118.991	128.154	134.337	140.399	145.862	152.793	157.252	161.063	162.714	167.453	168.974	169.624	169.500	168.397
8197.400354	150.375	156.715	159.605	164.791	166.759	168.370	169.181	171.285	170.790	169.549	166.085	165.685	162.080	157.652	152.536	146.563
8197.401346	168.601	169.974	167.807	167.874	164.702	161.189	156.926	154.050	148.696	142.755	134.775	130.105	122.468	114.286	105.718	96.614
8197.402337	151.082	147.609	140.748	136.330	128.884	121.353	113.353	107.073	98.623	89.935	79.542	72.930	63.691	54.311	44.964	35.500
8197.403345	105.051	98.563	88.984	82.268	72.850	63.744	54.568	47.595	38.816	30.228	20.306	14.777	6.953	-0.569	-7.636	-14.457
8197.404334	44.905	38.127	28.587	22.480	14.008	6.313	-0.997	-5.561	-11.642	-17.105	-23.565	-25.005	-28.512	-31.387	-33.481	-35.010
8197.405336	-8.008	-12.026	-18.549	-21.036	-25.639	-29.071	-31.789	-31.352	-32.204	-32.219	-33.100	-28.813	-26.583	-23.731	-20.166	-16.153
8197.406325	-34.267	-33.060	-34.228	-31.143	-30.117	-27.865	-24.903	-18.889	-14.265	-8.982	-4.755	4.131	10.776	17.699	24.957	32.269
8197.407335	-22.961	-16.335	-12.187	-4.119	1.645	8.328	15.380	24.991	32.917	41.086	47.877	58.754	67.063	75.220	83.273	90.956
8197.408328	16.850	26.634	33.710	44.154	52.094	60.512	68.892	79.338	87.770	96.043	102.589	112.710	119.962	126.691	132.954	138.502
8197.409345	62.530	73.064	80.644	91.151	98.895	106.772	114.285	123.504	130.441	136.922	141.408	149.151	153.799	157.685	160.885	163.169
8197.410330	111.915	121.251	127.360	136.016	141.641	147.094	151.900	158.128	161.849	164.888	165.740	169.656	170.340	170.142	169.166	167.214
8197.411323	155.366	161.011	163.177	167.612	168.809	169.635	169.651	170.956	169.665	167.636	163.398	162.244	157.909	152.781	147.001	140.401
8197.412310	168.326	169.010	166.160	165.556	161.730	157.583	152.714	149.263	143.367	136.922	128.476	123.391	115.382	106.875	98.034	88.708
8197.413309	145.869	141.818	134.415	129.506	121.613	113.685	105.342	98.781	90.101	81.243	70.732	64.085	54.861	45.558	36.353	27.094
8197.414306	94.965	88.207	78.418	71.582	62.105	53.018	43.939	37.159	28.638	20.388	10.868	5.855	-1.386	-8.294	-14.704	-20.737
8197.415307	32.627	26.180	17.036	11.450	3.564	-3.433	-10.032	-13.767	-18.919	-23.369	-28.767	-29.069	-31.414	-33.094	-33.972	-34.274
8197.416304	-13.563	-16.977	-22.860	-24.652	-28.537	-31.221	-33.167	-31.939	-31.998	-31.221	-31.315	-26.274	-23.308	-19.750	-15.515	-10.876
8197.417303	-34.984	-32.980	-33.353	-29.488	-27.695	-24.702	-21.030	-14.350	-9.100	-3.266	1.442	10.790	17.841	25.113	32.657	40.198
8197.418296	-17.461	-10.064	-5.202	3.416	9.780	16.971	24.459	34.414	42.624	51.003	57.940	68.860	77.159	85.233	93.132	100.592
8197.419296	30.822	41.050	48.494	59.157	67.235	75.675	83.969	94.206	102.341	110.214	116.270	125.786	132.354	138.313	143.724	148.344
8197.420292	96.171	106.123	112.937	122.411	128.940	135.387	141.270	148.656	153.597	157.917	160.098	165.388	167.475	168.701	169.160	168.643
8197.421294	146.261	153.087	156.487	162.206	164.725	166.903	168.291	170.978	171.069	170.411	167.525	167.691	164.638	160.744	156.140	150.653
8197.422285	168.326	170.285	168.702	169.346	166.740	163.778	160.048	157.681	152.811	147.325	139.768	135.483	128.196	120.323	112.024	103.147
8197.423284	154.107	151.026	144.534	140.456	133.324	126.075	118.324	112.255	103.984	95.437	85.151	78.596	69.381	59.986	50.582	41.020
8197.424276	108.513	102.140	92.657	86.005	76.630	67.539	58.352	51.334	42.487	33.804	23.763	18.075	10.072	2.337	-4.936	-12.004
8197.425277	47.401	40.573	30.971	24.775	16.203	8.386	0.927	-3.779	-10.022	-15.674	-22.338	-23.996	-27.729	-30.837	-33.172	-34.945
8197.426276	-6.655	-10.802	-17.467	-20.109	-24.873	-28.474	-31.367	-31.111	-32.146	-32.345	-33.409	-29.298	-27.242	-24.557	-21.152	-17.290
8197.427278	-34.498	-33.108	-34.092	-30.826	-29.621	-27.195	-24.067	-17.896	-13.123	-7.705	-3.359	5.631	12.375	19.384	26.712	34.082
8197.428267	-21.009	-14.084	-9.657	-1.374	4.622	11.505	18.731	28.481	36.523	44.781	51.637	62.540	70.856	78.991	86.996	94.604
8197.429272	22.561	32.553	39.806	50.365	58.386	66.837	75.204	85.584	93.914	102.041	108.403	118.292	125.278	131.703	137.629	142.805
8197.430262	83.928	94.200	101.401	111.357	118.432	125.501	132.076	140.222	145.979	151.169	154.268	160.522	163.605	165.856	167.360	167.903
8197.431266	141.361	148.690	152.622	158.904	162.008	164.790	166.797	170.116	170.844	170.825	168.575	169.369	166.932	163.637	159.612	154.679
8197.432266	167.102	169.911	169.180	170.671	168.904	166.765	163.836	162.241	158.112	153.328	146.434	142.758	136.032	128.668	120.819	112.331
8197.433266	161.084	159.165	153.780	150.737	144.572	138.211	131.263	125.898	118.243	110.214	100.355	94.092	85.081	75.780	66.359	56.668
8197.434257	125.875	120.296	111.499	105.378	96.421	87.606	78.555	71.502	62.498	53.509	43.037	36.705	27.952	19.321	10.992	2.808
8197.435250	68.227	61.196	51.279	44.565	35.362	26.755	18.355	12.503	5.066	-1.886	-10.008	-13.343	-18.823	-23.762	-28.000	-31.734
8197.436243	9.173	3.827	-4.073	-8.210	-14.565	-19.864	-24.536	-26.147	-29.085	-31.221	-34.239	-32.067	-31.924	-31.105	-29.502	-27.366
8197.437245	-29.385	-30.102	-33.210	-32.079	-32.998	-32.658	-31.559	-27.318	-24.406	-20.737	-18.017	-10.356	-4.894	0.923	7.232	13.740
8197.438240	-29.817	-24.565	-21.743	-14.852	-10.131	-4.403	1.746	10.618	17.896	25.540	31.908	42.533	50.680	58.793	66.921	74.793
8197.439244	7.055	16.379	23.051	33.204	40.914	49.189	57.510	67.993	76.529	84.985	91.785	102.253	109.913	117.119	123.928	130.084
8197.440235	65.063	75.585	83.139	93.599	101.283	109.082	116.500	125.609	132.422	138.765	143.100	150.680	155.154	158.856	161.863	163.949
8197.441240	118.527	127.524	133.257	141.491	146.659	151.619	155.899	161.572	164.713	167.152	167.388	170.675	170.723	169.886	168.273	165.691
8197.442232	159.606	164.523	165.938	169.600	170.010	170.040	169.258	169.767	167.690	164.888	159.897	158.017	152.985	147.195	140.793	133.614
8197.443233	166.993	166.785	163.059	161.603	156.952	152.015	146.395	142.241	135.691	128.644	119.650	114.091	105.664	96.805	87.682	78.144
8197.444221	140.071	135.484	127.585	122.233	113.943	105.673	97.041	90.258	81.409	72.441	61.875	55.257	46.112	36.953	27.956	18.968
8197.445224	89.485	82.621	72.756	65.895	56.424	47.387	38.398	31.760	23.415	15.382	6.114	1.414	-5.490	-12.060	-18.055	-23.638
8197.446224	24.892	18.733	9.918	4.742	-2.675	-9.218	-15.274	-18.378	-22.863	-26.609	-31.279	-30.810	-32.375	-33.263	-33.344	-32.855
8197.447217	-23.274	-25.291	-29.728	-29.981	-32.295	-33.361	-33.663	-30.787	-29.211	-26.830	-25.353	-18.833	-14.436	-9.530	-4.067	1.637
8197.448214	-33.896	-30.138	-28.775	-23.248	-19.836	-15.299	-10.173	-2.214	4.178	11.070	16.787	26.934	34.690	42.533	50.512	58.354
8197.449219	-9.336	-1.139	4.464	13.771	20.747	28.454	36.365	46.629	55.074	63.594	70.592	81.451	89.619	97.475	105.070	112.144
8197.450213	44.905	55.378	62.989	73.685	81.716	90.003	98.042	107.913	115.600	122.932	128.364	137.158	142.933	148.023	152.498	156.117
8197.451213	103.885	113.566	120.066	129.170	135.286	141.276	146.659	153.505	157.874	161.590	163.143	167.780	169.198	169.742	169.512	168.303
8197.452209	151.431	157.635	160.383	165.421	167.236	168.691	169.344	171.288	170.634	169.234	165.614	165.061	161.308	156.737	151.485	145.383
8197.453211	168.572	170.105	168.097	168.321	165.302	161.937	157.818	155.079	149.855	144.036	136.168	131.601	124.056	115.955	107.457	98.411
8197.454202	152.119	148.776	142.035	137.729	130.385	122.946	115.027	108.815	100.422	91.778	81.417	74.822	65.588	56.200	46.831	37.331
8197.455197	105.632	99.162	89.599	82.893	73.481	64.376	55.197	48.216	39.425	30.821	20.878	15.322	7.467	-0.096	-7.193	-14.056
8197.456192	42.420	35.697	26.226	20.212	11.848	4.277	-2.881	-7.301	-13.209	-18.477	-24.732	-25.949	-29.228	-31.867	-33.721	-35.004
8197.457194	-10.637	-14.383	-20.616	-22.787	-27.062	-30.152	-32.516	-31.715	-32.201	-31.850	-32.367	-27.728	-25.155	-21.973	-18.095	-13.787
8197.458185	-34.955	-33.013	-33.446	-29.641	-27.907	-24.969	-21.351	-14.721	-9.517	-3.721	0.948	10.263	17.286	24.533	32.057	39.582
8197.459198	-17.087	-9.644	-4.742	3.911	10.308	17.528	25.041	35.014	43.239	51.628	58.572	69.492	77.787	85.853	93.740	101.184
8197.460178	34.443	44.752	52.256	62.945	71.027	79.444	87.688	97.844	105.877	113.624	119.531	128.872	135.245	140.989	146.167	150.535
8197.462178	146.651	153.433	156.787	162.459	164.928	167.055	168.390	171.025	171.063	170.352	167.413	167.527	164.423	160.480	155.829	150.297
8197.463176	168.572	170.105	168.097	168.321	165.302	161.937	157.818	155.079	149.855	144.036	136.168	131.601	124.056	115.955	107.457	98.411
8197.464171	151.082	147.609	140.748	136.330	128.884	121.353	113.353	107.073	98.623	89.935	79.542	72.930	63.691	54.311	44.964	35.500
8197.465221	95.569	88.824	79.044	72.213	62.737	53.647	44.559	37.765	29.226	20.953	11.407	6.362	-0.919	-7.861	-14.314	-20.396
8197.466176	42.420	35.697	26.226	20.212	11.848	4.277	-2.881	-7.301	-13.209	-18.477	-24.732	-25.949	-29.228	-31.867	-33.721	-35.004
8197.467168	-8.454	-12.427	-18.903	-21.338	-25.886	-29.262	-31.921	-31.423	-32.215	-32.169	-32.989	-28.642	-26.355	-23.447	-19.830	-15.768
8197.468159	-34.425	-33.096	-34.142	-30.936	-29.791	-27.422	-24.350	-18.231	-13.507	-8.134	-3.827	5.129	11.840	18.821	26.125	33.477
8197.469162	-23.274	-16.697	-12.598	-4.568	1.158	7.806	14.828	24.416	32.320	40.473	47.252	58.124	66.431	74.590	82.650	90.344
8197.470163	19.114	28.985	36.136	46.629	54.606	63.041	71.420	81.843	90.238	98.457	104.933	114.964	122.113	128.724	134.855	140.257
8197.471166	78.937	89.304	96.626	106.742	114.006	121.294	128.117	136.541	142.601	148.118	151.564	158.187	161.655	164.303	166.218	167.179
8197.472149	134.667	142.584	147.144	154.095	157.900	161.414	164.178	168.272	169.789	170.566	169.115	170.703	169.051	166.526	163.249	159.039
8197.473157	166.393	169.518	169.105	170.916	169.467	167.641	165.019	163.723	159.882	155.373	148.740	145.307	138.807	131.649	123.986	115.663
8197.474145	160.846	158.879	153.448	150.361	144.155	137.756	130.773	125.376	117.694	109.640	99.760	93.482	84.459	75.150	65.726	56.037
8197.475143	121.727	115.922	106.926	100.644	91.553	82.639	73.523	66.448	57.450	48.506	38.110	31.906	23.308	14.870	6.770	-1.139
8197.476140	61.897	54.888	45.029	38.433	29.382	20.976	12.823	7.275	0.178	-6.401	-14.140	-16.996	-21.970	-26.374	-30.053	-33.206
8197.477146	1.925	-2.900	-10.324	-13.851	-19.544	-24.125	-28.040	-28.852	-30.970	-32.266	-34.431	-31.403	-30.412	-28.761	-26.349	-23.433
8197.478136	-32.216	-32.042	-34.249	-32.201	-32.202	-30.953	-28.965	-23.870	-20.131	-15.674	-12.206	-3.902	2.112	8.496	15.291	22.219
